"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","sig","nhood_annotation"
-0.0670765340019183,10.7515098161552,1.31810991221693,0.250932048929998,0.63072572642308,117,0.633795075959697,FALSE,"CD8 Tem"
0.153425503042327,11.0771836727284,3.01250964611372,0.0987673284704867,0.451688146230318,118,0.456765857243338,FALSE,"CD8 Tem"
0.176361991978251,10.9120380792628,4.96638233154594,0.0865792160798076,0.427917477706951,119,0.432711273802828,FALSE,"CD8 Tem"
0.00933424531555575,10.9109888092335,0.0307324560747282,0.860838674564867,0.99428967969476,120,0.993016433540451,FALSE,"CD8 Tem"
0.151923213079707,10.8565478129745,4.83950955688558,0.0586721680606464,0.371776912329791,121,0.376737500845623,FALSE,"CD8 Tem"
0.136652000821093,11.2482946076366,2.63536558121744,0.104508582089736,0.461775981512189,122,0.466480250383272,FALSE,"CD8 Tem"
-0.0441423789928782,11.0038903370804,0.33415039656127,0.56322558327281,0.882899288103081,123,0.883239515433623,FALSE,"CD8 Tem"
0.106118604381195,10.8424534904611,1.59520902579976,0.467620704063199,0.819976499333226,124,0.820261021077938,FALSE,"CD8 Tem"
0.0102738315102892,10.8506303279945,0.233287999382598,0.888735261178367,0.998052981074555,125,0.997419013883782,FALSE,"CD8 Tem"
-0.0631388374394297,10.8326400311355,0.988595752983792,0.320086269187805,0.701895916073778,126,0.703930188370752,FALSE,"CD8 Tem"
0.078199225561071,10.9844858251958,1.07804229606256,0.362764984024292,0.738977876145631,127,0.740741400768866,FALSE,"CD8 Tem"
0.0584016265466345,10.9745081002283,0.483061687691701,0.840865181245784,0.993608005449188,128,0.992287974212428,FALSE,"CD8 Tem"
-0.124180152000336,10.7727532099795,1.73942132451006,0.262728481077369,0.643470334644993,129,0.646129803510571,FALSE,"CD8 Tem"
0.212790025568528,10.8287565526785,8.45528427729755,0.00846614676429565,0.175785931253299,130,0.180097608558729,FALSE,"CD8 Tem"
0.185819770719854,11.0379473141424,5.2481401660071,0.0219706219222059,0.249841962249828,131,0.255407755460659,FALSE,"CD8 Tem"
0.0156255364253418,10.8330170801928,0.0702811821230179,0.790927918989908,0.977312898836893,132,0.976775800907153,FALSE,"CD8 Tem"
0.0448217431516539,10.82983857085,0.361076991517451,0.636756857236968,0.923129790751015,133,0.923322796570863,FALSE,"CD8 Tem"
0.0632759837660867,10.8575320906296,0.768266359659289,0.380754289629637,0.749574671844274,134,0.750988672958161,FALSE,"CD8 Tem"
0.0588983243666996,10.8440411814048,0.618736561171413,0.638824905827842,0.923993995365541,135,0.924188152047216,FALSE,"CD8 Tem"
-0.0223613026522621,10.7774508775813,0.60293062366483,0.437462377486215,0.798381210094493,136,0.799087518114527,FALSE,"CD8 Tem"
0.134633942057317,10.8963172269738,2.03321089567415,0.153895749763896,0.536558569828996,137,0.541267424168306,FALSE,"CD8 Tem"
-0.00121683440501037,10.9169689915831,0.00887055589993953,0.924963324105981,0.998052981074555,138,0.997419013883782,FALSE,"CD8 Tem"
-0.059362905922299,10.9034029399558,0.564927376876994,0.452282037328654,0.810507892853643,139,0.811206580683739,FALSE,"CD8 Tem"
0.0578493874489054,10.8729415905157,0.742727401292614,0.3887889723325,0.758497277818146,140,0.759765734994536,FALSE,"CD8 Tem"
0.0382409757524902,10.9735083586267,0.549529447251974,0.833826056663061,0.991750133480293,141,0.99056017316442,FALSE,"CD8 Tem"
0.00694057100450526,10.8792810217214,0.0150515676623571,0.902356721836291,0.998052981074555,142,0.997419013883782,FALSE,"CD8 Tem"
0.0101894352006884,10.8947671307162,0.0214792038502136,0.883481078233999,0.998052981074555,143,0.997419013883782,FALSE,"CD8 Tem"
0.17790970810481,10.8551717994229,6.94421591471133,0.0168774752235277,0.231753481548512,144,0.236955367902646,FALSE,"CD8 Tem"
0.127437983124522,11.061821427922,2.76835028638572,0.0961457802920821,0.448550128478656,145,0.453678573403484,FALSE,"CD8 Tem"
0.0791703550080394,10.797007491896,1.47815889693254,0.798054596512717,0.981944954598054,146,0.981395248760387,FALSE,"CD8 Tem"
0.129786687169172,10.8875983733444,3.14656238135344,0.07608765865377,0.410062225259194,147,0.41480977940662,FALSE,"CD8 Tem"
0.0679165135689183,10.7820462584636,0.817639801075294,0.365871537733102,0.740290916506937,148,0.742088864471848,FALSE,"CD8 Tem"
0.055926036821443,10.8402845080491,0.58571459979204,0.48380999732108,0.831744696473625,149,0.83216482099752,FALSE,"CD8 Tem"
0.189053361273938,11.0167477091979,6.16017460128079,0.0130661304135818,0.209553698460582,150,0.214167579327159,FALSE,"CD8 Tem"
-0.0166618562168294,10.9091555909123,0.0469023026702596,0.875454920280246,0.998052981074555,151,0.997196667792019,FALSE,"CD8 Tem"
-0.00406327939240383,10.9101743405931,0.0839074519833095,0.84598537296267,0.994123106138315,152,0.992964235102643,FALSE,"CD8 Tem"
